geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
05523,-23.593855431917547,-46.740219448057516,sao paulo,SP
05524,-23.596805873742355,-46.74269277359676,sao paulo,SP
05525,-23.60193077055499,-46.75040831009501,sao paulo,SP
05526,-23.601888319320196,-46.74702113336026,sao paulo,SP
05527,-23.598768291536988,-46.752280407438406,sao paulo,SP
05528,-23.59467838703906,-46.75714662059265,sao paulo,SP
05529,-23.593620614490145,-46.751742114634375,são paulo,SP
05530,-23.576807499026373,-46.716000068768,sao paulo,SP
05531,-23.579526206215025,-46.72308383152521,sao paulo,SP
05532,-23.578369967943907,-46.72372230981303,sao paulo,SP
05533,-23.581390902042703,-46.72370981389584,sao paulo,SP
05534,-23.601756721711617,-46.748095014570936,sao paulo,SP
05535,-23.58344732500435,-46.731394990564944,sao paulo,SP
05536,-23.58878407878894,-46.738588423875,sao paulo,SP
05537,-23.58668452220267,-46.735000388636244,sao paulo,SP
05538,-23.58850449640871,-46.73786979587248,sao paulo,SP
05539,-23.57571639855159,-46.72835266042471,são paulo,SP
05540,-23.576340592850062,-46.72575042477932,sao paulo,SP
05541,-23.588217141410347,-46.74239664385053,sao paulo,SP
05542,-23.58786119266992,-46.749037803603116,sao paulo,SP
05543,-23.587731419095164,-46.753827125265055,sao paulo,SP
05544,-23.5941962529863,-46.765656838190324,sao paulo,SP
05545,-23.586836228143568,-46.76688013004204,sao paulo,SP
05546,-23.587137864143898,-46.77096248244273,sao paulo,SP
05547,-23.593296048848742,-46.77108499056492,são paulo,SP
05549,-23.596924850683795,-46.76614676859597,sao paulo,SP
05550,-23.579927519822416,-46.780803891194005,sao paulo,SP
05551,-23.589239253192602,-46.761497473510396,sao paulo,SP
05560,-23.58772800611129,-46.780237728836056,sao paulo,SP
05563,-23.600701016374288,-46.785178317444725,sao paulo,SP
05564,-23.589985452680462,-46.77162414751285,sao paulo,SP
05565,-23.596601874711922,-46.78936516293649,sao paulo,SP
05566,-23.592947857060445,-46.791085054677126,sao paulo,SP
05567,-23.59368382944774,-46.78679342998731,sao paulo,SP
05568,-23.59014791395926,-46.785774887039054,sao paulo,SP
05569,-23.600670506520878,-46.793224236193645,sao paulo,SP
05570,-23.603268055078367,-46.79299038558197,são paulo,SP
05571,-23.597197463736613,-46.79756643254191,sao paulo,SP
05572,-23.597003930907594,-46.7952472319666,sao paulo,SP
05573,-23.585263747250234,-46.74059246298307,sao paulo,SP
05574,-23.58671158139713,-46.80257714293955,sao paulo,SP
05576,-23.587340805153268,-46.79203581141435,são paulo,SP
05577,-23.58512562276068,-46.77799049999999,sao paulo,SP
05578,-23.57610555648046,-46.71302688607244,sao paulo,SP
05579,-23.571514000772524,-46.71314008431728,sao paulo,SP
05580,-23.5728869819666,-46.71767682536348,sao paulo,SP
05581,-23.573015641987272,-46.72423921619836,sao paulo,SP
05582,-23.57408407226286,-46.730217722517196,sao paulo,SP
05583,-23.58312540997086,-46.79062496934321,sao paulo,SP
05584,-23.58066432361936,-46.79100203274857,sao paulo,SP
05585,-23.571321407294164,-46.725224629422414,são paulo,SP
05586,-23.570650053422042,-46.72871946544808,sao paulo,SP
05587,-23.572444337497824,-46.73309060505508,sao paulo,SP
05588,-23.57579152039933,-46.74085825118136,sao paulo,SP
05589,-23.57603481558707,-46.73808765862136,sao paulo,SP
05590,-23.575529332147532,-46.7327920620167,são paulo,SP
05591,-23.57844283187236,-46.73226399888914,sao paulo,SP
05592,-23.579534982946402,-46.73644455064144,sao paulo,SP
05593,-23.58148080391252,-46.73634233146742,são paulo,SP
05594,-23.582582396102246,-46.73950588474525,sao paulo,SP
05595,-23.581963400606217,-46.74247077158786,sao paulo,SP
05596,-23.580980182901506,-46.746658309192654,sao paulo,SP
05601,-23.58292853353065,-46.69986106549715,sao paulo,SP
05602,-23.57695362031853,-46.70471236317727,sao paulo,SP
05603,-23.584366846680005,-46.70129950025655,são paulo,SP
05604,-23.58715716847478,-46.69943944823706,sao paulo,SP
05605,-23.58984034789951,-46.70408756225106,sao paulo,SP
05606,-23.580136739556888,-46.705851370902906,são paulo,SP
05608,-23.58286399056494,-46.70699769830917,sao paulo,SP
05609,-23.58047535304938,-46.70900761510188,sao paulo,SP
05610,-23.584832601996656,-46.71047107507647,sao paulo,SP
05611,-23.585546904841717,-46.712576728980295,sao paulo,SP
05612,-23.59138822675859,-46.70870478095807,sao paulo,SP
05613,-23.5897008373536,-46.71366797196957,sao paulo,SP
05614,-23.59469011955612,-46.71100820927344,sao paulo,SP
05615,-23.58716301471518,-46.71700714604354,sao paulo,SP
05616,-23.588778771856425,-46.7193565494788,sao paulo,SP
05617,-23.59130323535694,-46.7202509372728,sao paulo,SP
05618,-23.58997479620182,-46.7238383798257,sao paulo,SP
05619,-23.59071191051632,-46.72723253122762,sao paulo,SP
05620,-23.593868612268448,-46.7234325,sao paulo,SP
05621,-23.597607349487824,-46.72307939837617,sao paulo,SP
05622,-23.59874616180969,-46.72456555088322,são paulo,SP
05623,-23.600186040454638,-46.72662414210282,são paulo,SP
05624,-23.59632806411219,-46.72821396211552,são paulo,SP
05625,-23.596642022031364,-46.730701084615305,sao paulo,SP
05626,-23.594331101304174,-46.73373634707711,sao paulo,SP
05627,-23.59488607354725,-46.73279043651211,sao paulo,SP
05628,-23.599912967315262,-46.73096677553522,sao paulo,SP
05629,-23.60349337871486,-46.72941573980033,são paulo,SP
05630,-23.611277368024705,-46.73720047921481,sao paulo,SP
05632,-23.59955457951985,-46.73574335789715,sao paulo,SP
05633,-23.600021210964584,-46.739053535813,são paulo,SP
05634,-23.60419945989382,-46.73933198987245,sao paulo,SP
05635,-23.602813454483805,-46.735875170206015,sao paulo,SP
05638,-23.60625118679665,-46.74313493519531,sao paulo,SP
05639,-23.60949202553521,-46.741547206298094,sao paulo,SP
05640,-23.614333413670806,-46.74086838403668,sao paulo,SP
05641,-23.61805733250617,-46.73709603497028,sao paulo,SP
05642,-23.62122930336426,-46.735736280598985,são paulo,SP
05650,-23.618081432771607,-46.70148427772086,sao paulo,SP
05651,-23.605730354350776,-46.725257159757305,sao paulo,SP
05652,-23.597653971824712,-46.71710905331693,sao paulo,SP
05653,-23.603224651682133,-46.71700687691151,sao paulo,SP
05654,-23.605892947270437,-46.716377349660796,são paulo,SP
05655,-23.608537837901864,-46.71659724686946,sao paulo,SP
05656,-23.611731590614028,-46.71986062614689,sao paulo,SP
05657,-23.620503939768618,-46.71689793848533,sao paulo,SP
05658,-23.60344231779098,-46.72237317816965,sao paulo,SP
05659,-23.60799251157901,-46.723902883432366,sao paulo,SP
05660,-23.614680162826005,-46.72637263703905,sao paulo,SP
05661,-23.609009834846283,-46.72722785256653,são paulo,SP
05662,-23.612695134889474,-46.72333450299886,são paulo,SP
05663,-23.61507389920662,-46.725774587096076,sao paulo,SP
05664,-23.617121667064186,-46.72332269802595,sao paulo,SP
05665,-23.619138492340102,-46.72721547768599,sao paulo,SP
05670,-23.58613746571088,-46.6966755940908,sao paulo,SP
05671,-23.588728376074783,-46.69492449194991,são paulo,SP
05672,-23.590958029141905,-46.69620871510184,sao paulo,SP
05673,-23.590762225124177,-46.701847388698184,sao paulo,SP
05674,-23.592209029784257,-46.69901887275657,são paulo,SP
05675,-23.594780075873253,-46.70118448229851,são paulo,SP
05676,-23.595868197588967,-46.697996695597,sao paulo,SP
05678,-23.598212029964294,-46.70532995796058,sao paulo,SP
05679,-23.602387768946077,-46.70208527448925,sao paulo,SP
05683,-23.60596986150384,-46.70831053566278,sao paulo,SP
05684,-23.60757107576895,-46.70586561532686,sao paulo,SP
05685,-23.606986190951588,-46.70567780474925,sao paulo,SP
05686,-23.609996917436916,-46.70249968454889,sao paulo,SP
05687,-23.6106447147024,-46.70762627338564,sao paulo,SP
05688,-23.61156027187765,-46.70663253289282,sao paulo,SP
05690,-23.61590255037796,-46.70448757299899,sao paulo,SP
05691,-23.61586270552253,-46.70811509700501,sao paulo,SP
05692,-23.61886859520167,-46.70527530189283,sao paulo,SP
05693,-23.62018183764152,-46.702815809043415,sao paulo,SP
05704,-23.62882679156327,-46.72012969862829,sao paulo,SP
05705,-23.625763186248385,-46.7214808148768,sao paulo,SP
05706,-23.62700452803694,-46.724420880425896,sao paulo,SP
05707,-23.64304842630852,-46.72874207522069,sao paulo,SP
05709,-23.618008094783303,-46.741975015119195,são paulo,SP
05710,-23.608964661117195,-46.74496632001267,sao paulo,SP
05711,-23.61195654870451,-46.74357120024242,sao paulo,SP
05712,-23.62108136044955,-46.72980389621431,sao paulo,SP
05713,-23.62616473022105,-46.73066577615558,sao paulo,SP
05715,-23.62926942576026,-46.73224313390852,sao paulo,SP
05716,-23.630006587844072,-46.733727982226384,sao paulo,SP
05717,-23.634534719949254,-46.73230351442673,sao paulo,SP
05718,-23.6342068215419,-46.735693437839984,sao paulo,SP
05723,-23.641688220930213,-46.73244674355126,sao paulo,SP
05724,-23.62723481387916,-46.7355814949474,sao paulo,SP
05725,-23.62465115765474,-46.73611422557563,sao paulo,SP
05726,-23.62515744809283,-46.740643050225415,sao paulo,SP
05727,-23.627286,-46.73905080544173,sao paulo,SP
05728,-23.631394463226368,-46.739237617304966,sao paulo,SP
05729,-23.63618671595815,-46.73818797377229,sao paulo,SP
05730,-23.636307709129216,-46.74166081399619,sao paulo,SP
05731,-23.640658161117187,-46.7424494164551,sao paulo,SP
05734,-23.626092843590477,-46.74424266279062,sao paulo,SP
05735,-23.627412785734887,-46.749447314399056,sao paulo,SP
05736,-23.634060040106178,-46.74595157555298,sao paulo,SP
05741,-23.61067755628102,-46.74772148265909,sao paulo,SP
05742,-23.610077765353296,-46.75010937023964,sao paulo,SP
05743,-23.612329896049513,-46.753450072162266,sao paulo,SP
05745,-23.61449603766704,-46.75206216007648,sao paulo,SP
05749,-23.619980018523577,-46.74602610935425,sao paulo,SP
05750,-23.615921158203005,-46.74619691548847,sao paulo,SP
05752,-23.61931139217496,-46.75114098029314,são paulo,SP
05754,-23.620003805441737,-46.754082,sao paulo,SP
05755,-23.621855113509188,-46.75674783319865,sao paulo,SP
05756,-23.624217927145242,-46.75502732473021,sao paulo,SP
05757,-23.62580185900801,-46.76073299999999,sao paulo,SP
05758,-23.628652465303837,-46.763837086242745,sao paulo,SP
05759,-23.63026590091752,-46.76616804662703,são paulo,SP
05760,-23.63239374200075,-46.76725003948581,sao paulo,SP
05761,-23.635263939768624,-46.766750868028154,sao paulo,SP
05762,-23.640262171663107,-46.7636551133793,sao paulo,SP
05763,-23.643386611720185,-46.76014650039448,sao paulo,SP
05765,-23.62899911157596,-46.7571575326506,sao paulo,SP
05766,-23.631203778536566,-46.753865185149024,sao paulo,SP
05767,-23.63360009186911,-46.76072592783774,sao paulo,SP
05770,-23.648536477927227,-46.75895002553523,sao paulo,SP
05772,-23.639523123925205,-46.755236318137236,sao paulo,SP
05773,-23.63399991037205,-46.75488329877664,sao paulo,SP
05774,-23.63322665245498,-46.75018568082403,sao paulo,SP
05775,-23.63549036090881,-46.7534171529491,sao paulo,SP
05776,-23.636534999848287,-46.74685369025909,sao paulo,SP
05777,-23.64339090813089,-46.74654144601536,sao paulo,SP
05778,-23.641952559707697,-46.752176831743824,sao paulo,SP
05780,-23.64750981764675,-46.751910097697504,sao paulo,SP
05781,-23.652710762796172,-46.76042311638245,sao paulo,SP
05782,-23.65095474271452,-46.766280599082485,sao paulo,SP
05783,-23.645862644598665,-46.76925637333151,sao paulo,SP
05784,-23.62046712294425,-46.761705540510206,sao paulo,SP
05785,-23.62472484485541,-46.76658399042069,são paulo,SP
05786,-23.63531521653247,-46.77194824646542,sao paulo,SP
05787,-23.62141038746832,-46.75853093880201,sao paulo,SP
05788,-23.632161014152594,-46.77353118331988,sao paulo,SP
05789,-23.647657274929024,-46.77854133228203,sao paulo,SP
05790,-23.64162903497028,-46.78506780243622,sao paulo,SP
05791,-23.646543097697485,-46.78233847960067,sao paulo,SP
05792,-23.64189642842651,-46.777150629061104,sao paulo,SP
05793,-23.63861130786861,-46.77567915495968,sao paulo,SP
05794,-23.641030802177923,-46.7711837186014,sao paulo,SP
05795,-23.646355973628054,-46.77625479067899,sao paulo,SP
05796,-23.65084035137628,-46.77379495965543,sao paulo,SP
05797,-23.655107014244976,-46.772702737996994,sao paulo,SP
05798,-23.657404633200304,-46.76858634901036,sao paulo,SP
05801,-23.646813202608342,-46.73472566680133,sao paulo,SP
05802,-23.66104659769749,-46.725656810015025,sao paulo,SP
05804,-23.6483172917075,-46.73174552524676,são paulo,SP
05805,-23.653063362196324,-46.73443184881128,sao paulo,SP
05812,-23.655924120592655,-46.73420740702004,são paulo,SP
05813,-23.654579584237393,-46.73178206127011,sao paulo,SP
05814,-23.65967254731953,-46.73215332667779,sao paulo,SP
05815,-23.66166349083906,-46.73551541988583,sao paulo,SP
05816,-23.667261191788302,-46.73926853941369,sao paulo,SP
05818,-23.66530789869583,-46.73252942790983,sao paulo,SP
05819,-23.66547225590049,-46.73639735581968,sao paulo,SP
05820,-23.6666981626464,-46.74160359977496,sao paulo,SP
05821,-23.66753294171619,-46.751242759160924,são paulo,SP
05822,-23.662265094302946,-46.752634970499464,sao paulo,SP
05823,-23.663546025535215,-46.75041866985977,sao paulo,SP
05828,-23.66849790118584,-46.74165736925482,sao paulo,SP
05830,-23.669597846754066,-46.74556427803104,sao paulo,SP
05831,-23.67216770677374,-46.74725000141498,sao paulo,SP
05832,-23.67299672231519,-46.7515768066247,sao paulo,SP
05833,-23.67089250180615,-46.75898041993187,sao paulo,SP
05834,-23.67004793757475,-46.75477609991919,sao paulo,SP
05835,-23.649280025468528,-46.75139623841535,sao paulo,SP
05836,-23.645521623925212,-46.737615745628716,sao paulo,SP
05840,-23.64582926894224,-46.74016114738295,sao paulo,SP
05841,-23.645802227306856,-46.74277968151654,sao paulo,SP
05842,-23.649996389260764,-46.74423465454714,sao paulo,SP
05843,-23.651273642770434,-46.736366940605336,são paulo,SP
05844,-23.65714026755726,-46.74112084248947,sao paulo,SP
05845,-23.65392986594724,-46.7423270306711,são paulo,SP
05846,-23.65749598251486,-46.74585886809682,sao paulo,SP
05847,-23.654878554532896,-46.749044533094825,sao paulo,SP
05848,-23.657678689863957,-46.75968950859833,sao paulo,SP
05849,-23.652773685541565,-46.75565722807146,sao paulo,SP
05850,-23.658472016374294,-46.75440223584741,sao paulo,SP
05851,-23.663737304605014,-46.75541858396891,são paulo,SP
05852,-23.666076529141904,-46.75744127622771,sao paulo,SP
05853,-23.65953348182236,-46.75225754593456,sao paulo,SP
05854,-23.661576,-46.76220508159733,sao paulo,SP
05855,-23.662095611431717,-46.76384919689508,sao paulo,SP
05856,-23.65199692785447,-46.784115506835136,sao paulo,SP
05857,-23.656880318348065,-46.780362586459084,sao paulo,SP
05858,-23.66139601986719,-46.776760700259715,sao paulo,SP
05859,-23.667002642874113,-46.76933653101735,são paulo,SP
05860,-23.664727557382367,-46.76655661494029,são paulo,SP
05861,-23.67034303355568,-46.76821059616828,sao paulo,SP
05862,-23.667953521784305,-46.76453101540766,sao paulo,SP
05863,-23.677382870938903,-46.765627072398914,sao paulo,SP
05864,-23.67583962212186,-46.76128227789606,sao paulo,SP
05866,-23.678289460730547,-46.76933337523808,são paulo,SP
05867,-23.67282118122807,-46.76982764141036,sao paulo,SP
05868,-23.66501060560335,-46.77823340915081,sao paulo,SP
05869,-23.677501070358936,-46.771583589639604,sao paulo,SP
05870,-23.680643102689157,-46.7725819561429,são paulo,SP
05871,-23.68420350874257,-46.77270395282469,sao paulo,SP
05872,-23.68568973466444,-46.77598004801201,sao paulo,SP
05873,-23.689697334206848,-46.77884987831734,são paulo,SP
05874,-23.698218290034053,-46.78318282431184,sao paulo,SP
05875,-23.69326056895961,-46.781863250072114,são paulo,SP
05876,-23.697301588063656,-46.79384249639332,sao paulo,SP
05877,-23.692237815713515,-46.790898500836725,sao paulo,SP
05878,-23.68988240924174,-46.78446061990016,sao paulo,SP
05879,-23.68823844325997,-46.79546948473657,sao paulo,SP
05880,-23.686639224698446,-46.78882213318213,sao paulo,SP
05881,-23.68273281991734,-46.77996123313523,sao paulo,SP
05882,-23.6805589589272,-46.78391203642737,sao paulo,SP
05883,-23.676345681372293,-46.77941080252753,sao paulo,SP
05884,-23.671511696087475,-46.77596635544816,sao paulo,SP
05885,-23.67451383099033,-46.78553450225598,são paulo,SP
05886,-23.68289177185642,-46.79349075,sao paulo,SP
05887,-23.677722557102022,-46.797701489872445,sao paulo,SP
05888,-23.673447217563023,-46.79242329553653,sao paulo,SP
05889,-23.669973256592982,-46.791829692062436,sao paulo,SP
05890,-23.666188564625735,-46.787843257230506,são paulo,SP
05891,-23.66345071357261,-46.791926797664885,são paulo,SP
05892,-23.6615177939778,-46.78642286081134,são paulo,SP
05893,-23.657961568308068,-46.79063719480166,sao paulo,SP
05894,-23.653383391064104,-46.78886783051668,sao paulo,SP
05895,-23.652265201771623,-46.78579959201333,sao paulo,SP
06010,-23.535256295169937,-46.77486229965825,osasco,SP
06013,-23.53178474603792,-46.77718268336934,osasco,SP
06016,-23.533436546208684,-46.778966029751516,osasco,SP
06018,-23.54144854567475,-46.77509254328017,osasco,SP
06020,-23.54451827364064,-46.760853615586655,osasco,SP
06023,-23.543909853453762,-46.769920537754565,osasco,SP
06026,-23.551721801075583,-46.76315731002936,osasco,SP
06028,-23.54853059531723,-46.76595982840901,osasco,SP
06029,-23.54845385758796,-46.76981810610759,osasco,SP
06030,-23.55840744287604,-46.77247419568345,osasco,SP
06033,-23.561014866365603,-46.777825935815684,osasco,SP
06036,-23.554510659443757,-46.775875670136976,osasco,SP
06037,-23.55503701638862,-46.77326263310046,osasco,SP
06038,-23.565520928385983,-46.77796373659768,osasco,SP
06040,-23.57020012155928,-46.78216810283339,osasco,SP
06045,-23.57361650165911,-46.79311362942988,osasco,SP
06050,-23.55990584094559,-46.78667523792464,osasco,SP
06053,-23.557849602054823,-46.78877097466138,osasco,SP
06056,-23.566754289341567,-46.7883305829355,osasco,SP
06060,-23.55288195707096,-46.78225594853251,osasco,SP
06065,-23.555422800464406,-46.790486025535216,osasco,SP
06070,-23.54846452455427,-46.78097521363289,osasco,SP
06075,-23.54940583083272,-46.78770556981068,osasco,SP
06080,-23.544198518321863,-46.78474177757716,osasco,SP
06083,-23.54275691035258,-46.778652987015015,osasco,SP
06086,-23.535230604506825,-46.78499150040403,osasco,SP
06090,-23.53364090092072,-46.78251459283573,osasco,SP
06093,-23.530752208725197,-46.78044929645372,osasco,SP
06097,-23.528477797702415,-46.77987873750652,osasco,SP
